img|desc|source
https://farm66.staticflickr.com/65535/51252989696_95ee541b21_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51276843937_73b9e5778c_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278841323_174a5f9edc_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278763868_34d6c66384_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278844863_bc6502b8a6_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279394249_20205548e6_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279692660_2f56a97e75_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8826/28350894710_529a586f24_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278613215_362fa5273e_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277595786_2ab8d05924_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8247/8552034602_435cc9880c_b.jpg| British fresh water fishes /. London [etc.]: W. Mackenzie,[1879]| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8806/28019035853_7770325c60_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279015768_b2b44e5cab_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8846/28602710266_fe715707db_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51276672067_71ae672794_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278096227_aba613cfa5_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279865445_512caeff86_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278841906_5b873e4066_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278843583_f78c79a21a_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277844962_73f5915daa_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279571324_5cff775696_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8068/28017878454_33b1ba4f5c_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8446/7949947490_600cdeaa34_b.jpg| Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278143539_3e826d8038_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277594531_5f2da16414_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278312104_a0f85f7606_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277589548_077b7eb23a_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm1.staticflickr.com/701/20742789599_776766eac0_b.jpg| D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7588/28018053674_269bd8031c_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8305/7949979582_748c554160_b.jpg| Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849| Ernst Mayr Library, Flickr
https://farm6.staticflickr.com/5763/20741627928_ca28e24557_b.jpg| D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279568179_9066d0a05b_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279391174_ca7cf35982_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278765028_6fe5023e5b_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278097227_80cf2b1d2d_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277979284_b0827cb21a_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278441860_fb152756ea_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51276841362_b00c14817e_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm7.staticflickr.com/6126/6001325261_52e7de50e6_b.jpg| An introduction to the natural history of fishes Edinburgh: Adam and Charles Black,1838.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51253940814_ce17b5e26b_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7648/28602575526_17b6bcbd93_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm9.staticflickr.com/8825/28017874154_ac1493428d_b.jpg| Poissons, ecrevisses et crabes, de diverses couleurs et figures extraordinaires,. A Amsterdam,Chez Reinier & Josué Ottens,1754| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51253201643_2ac399c924_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51263452615_fcda8ef3af_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51253739564_7f443882dc_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277259851_6847fa0e61_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm7.staticflickr.com/6141/6006022778_03c9f9233f_b.jpg| M.E. Blochii. Systema ichthyologiae iconibus CX illustratum v.2 Berolini: Sumtibus auctoris impressum et Bibliopolio Sanderiano commissum,1801.| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7449/10438601575_b797f32f52_b.jpg| Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278444005_d3a1e7273b_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm4.staticflickr.com/3745/10438720813_f085253212_b.jpg| Histoire naturelle des poissons /. Paris: Chez F. G. Levrault,1828-1849| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51252291077_a22ba02bc7_b.jpg| Histoire naturelle des poissons Paris: Chez F. G. Levrault,1828-1849.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278840456_5a31703dff_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279393134_9deafff92a_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278840318_fc9201393c_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277920932_09bf6401eb_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277846002_b0150e585e_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279316964_105baa5574_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm8.staticflickr.com/7095/6874644624_58b18cf187_b.jpg| American food and game fishes: . New York: Doubleday, Page & Co.,1902| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279864715_90a83e240b_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278846596_fac69c981d_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51278846231_b728287007_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279570399_6cd56b9fc6_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277924912_ed84843620_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51277924657_3a0f534750_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm66.staticflickr.com/65535/51279696115_931e798637_b.jpg| Ichthyology Edinburgh: W.H. Lizars,1852-1854.| Ernst Mayr Library, Flickr
https://farm1.staticflickr.com/745/20690655819_6121905631_b.jpg| D. Marcus Elieser Bloch's, ausübenden Arztes zu Berlin. Oeconomische Naturgeschichte der Fische Deutschlands  Berlin: Auf Kosten des Verfassers und in Commission bei dem Buchhändler Hr. Hesse,1782-1795| Ernst Mayr Library, Flickr
