"img","desc","source"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0329.jpg?itok=uOToKdHi","Plate 71. The Sea-Robin or Wing-Fish. Prionotes palmipes (Mitch.), Storer.The Striped Sea Robin. Prionotus evolans (L.), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0330.jpg?itok=-OJu8ftJ","Plate 72A. The Northern or European Sculpin. Cottus scorpius, L.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0331.jpg?itok=vB48V-lC","Plate 72B. The Common Sculpin. Cottus scorpius, L., subsp., Groenlandicus(C. & V.), Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0332.jpg?itok=UaLSqgpl","Plate 73. The Alaska Sculpin. Cottus polyacanthocephalus, Pallas. TheSouthern Sculpin. Cottus octodecimspinosus, Mitch.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0333.jpg?itok=GFNq1zcA","Plate 74A. The Sea Raven. Hemitripterus americanus, Gmelin.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0334.jpg?itok=JBWpu_1r","Plate 74B. Jordan's Cabezon. Hemilepidotus Jordani, Bean.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0335.jpg?itok=5DZDcV_j","Plate 75. The Rose-Fish or Norway Haddock. Sebastes marinus (L.), Lutken.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0336.jpg?itok=5TDHYQ22","Plate 76. The Black-Banded Rockfish. Sebastichthys nigrocinctus (Ayres), Gill.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0337.jpg?itok=KnrZy1yU","Plate 77. The Tree-Fish. Sebastichthys serriceps, J. & G.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0338.jpg?itok=f9MdPdLT","Plate 78. The Yellow-backed Rockfish. Sebastichthys maliger, J. & G.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0339.jpg?itok=3EGkn_iG","Plate 79. The Corsair. Sebastichthys rosaceus (Grd.), Lock.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0340.jpg?itok=XnfjmtsE","Plate 80. The Orange Rockfish. Sebastichthys pinniger (Gill), Lock.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0341.jpg?itok=L9Y4MsYa","Plate 81. The Black Rockfish. Sebastichthys mystinus, J. & G.","NOAA Photo Library"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_figb0342.jpg?itok=G2EyAb3K","Plate 82. The Spotted Black Rockfish. Sebastichthys melanops (Grd.), J. & G.","NOAA Photo Library"
